,area,latitude,longitude,bathrooms,price
1310,1350.0,19.119190216064453,72.8646469116211,3.0,50.0
1311,950.0,19.11891746520996,72.86404418945312,2.0,13.1
1312,850.0,19.1297376,72.8291555,2.0,26.0
1313,1015.0,19.090856552124023,72.9042739868164,2.0,17.8
1314,920.0,19.12998,72.933221,2.0,17.8
1315,812.0,19.1288105,72.84658759999999,2.0,20.0
1316,1685.0,19.004138,72.82701329999999,5.0,70.0
1317,655.0,19.142655,72.834499,2.0,12.0
1318,1270.0,19.096529,72.851435,3.0,49.5
1319,775.0,19.1480618,72.82560959999999,2.0,21.0
1320,1050.0,19.25190544128418,72.85041809082031,2.0,22.0
1321,1080.0,19.228849,72.84883,2.0,22.5
1322,1060.0,19.16664,72.835254,2.0,14.2
1323,1375.0,19.1192626953125,72.86459350585938,2.0,65.0
1324,2800.0,19.21404457092285,72.85523223876953,5.0,15.0
1325,560.0,19.21393394470215,72.85517883300781,2.0,4.5
1326,1538.0,19.17788452,72.87285698,3.0,22.5
1327,1500.0,19.119421005249023,72.86370849609375,3.0,45.0
1328,900.0,19.2114023225106,72.86572890631679,2.0,15.0
1329,1778.0,19.0937492,72.922604,3.0,41.0
1330,1050.0,19.41859245300293,72.8232650756836,3.0,3.5
1331,1100.0,19.072772,72.86340600000001,2.0,26.0
1332,1061.0,19.16703502,72.88127374,2.0,12.4
1333,1495.0,19.202068328857425,72.847900390625,2.0,29.0
1334,2050.0,19.16703502,72.88127374,3.0,24.0
1335,3120.0,19.05749,72.850961,5.0,125.1
1336,2350.0,19.119245529174805,72.86463928222656,3.0,62.5
1337,1430.0,19.10005168,72.88491275,3.0,24.0
1338,900.0,19.378591537475582,72.82752990722656,2.0,7.0
1339,1200.0,19.129737854003903,72.82915496826172,3.0,35.0
1340,850.0,19.214033,72.8627501,2.0,18.0
1341,700.0,19.209943771362305,72.83087158203125,2.0,13.0
1342,1200.0,19.06477928161621,73.04431915283203,3.0,10.0
1343,760.0,19.404549,72.82772800000001,2.0,5.25
1344,1098.0,19.205716100000004,73.0955302,2.0,8.0
1345,1160.0,19.0166667,72.8166667,2.0,30.0
1346,840.0,19.100385,72.850466,2.0,25.0
1347,1050.0,19.1075442290832,72.9038689634943,2.0,13.0
1348,1985.0,19.210841,72.8755987441594,2.0,26.0
1349,1100.0,19.1203883516242,72.8945767798459,2.0,21.0
1350,1180.0,19.114019,72.850025,2.0,27.0
1351,930.0,19.104650497436523,72.9317855834961,2.0,14.5
1352,1000.0,19.140062,72.829136,2.0,27.5
1353,2303.0,18.99331,72.847938,3.0,50.0
1354,1100.0,19.079372,72.885436,2.0,12.5
1355,1000.0,19.1654181,72.9667254,2.0,12.0
1356,2300.0,18.92910957336425,72.83011627197266,3.0,110.0
1357,900.0,19.149900436401367,72.93113708496094,2.0,12.5
1358,1450.0,18.99557876586914,72.82194519042969,3.0,28.5
1359,2717.0,19.04094,72.86528100000001,3.0,65.0
1360,1400.0,19.0995866,72.8848725,3.0,26.0
1361,750.0,19.1373633,72.8318507,2.0,21.0
1362,2200.0,19.1547839,72.8540607,5.0,52.5
1363,2710.0,18.97938537597656,72.82589721679688,4.0,110.0
1364,1050.0,19.06660842895508,72.85191345214844,2.0,25.0
1365,1681.0,19.0327996,72.89635679999999,3.0,33.6
1366,900.0,19.100385665893555,72.8504638671875,3.0,35.0
1367,990.0,19.208398000000003,72.879044,2.0,11.8
1368,800.0,19.16664,72.95915,2.0,14.9
1369,1250.0,19.105440139770508,72.84111785888672,3.0,42.5
1370,957.0,19.126587,72.833474,2.0,20.5
1371,1106.0,19.12431957,72.84605428,2.0,17.7
1372,1500.0,19.196418,72.80659399999999,3.0,36.5
1373,880.0,18.9690247,72.8205292,2.0,6.5
1374,1100.0,19.071869,73.107238,2.0,5.5
1375,720.0,19.298435,72.85959,2.0,6.8
1376,1535.0,19.1181,72.89485,3.0,36.0
1377,1200.0,19.13832,72.81002,2.0,27.5
1378,640.0,19.20678417,72.81912281,2.0,14.5
1379,709.0,19.201016,72.825331,2.0,15.5
1380,1500.0,19.3693345,72.806127,2.0,6.5
1381,1900.0,19.183975,72.85414957732429,3.0,28.0
1382,2230.0,19.16989,72.863761,3.0,48.0
1383,900.0,19.108097076416016,72.83226013183594,2.0,39.5
1384,855.0,19.28217,72.87654,2.0,9.4
1385,816.0,19.2420124,72.8559055,2.0,16.0
1386,850.0,19.4129287,72.818169,2.0,4.5
1387,660.0,19.3093926,72.8485939,2.0,7.7
1388,1600.0,19.23612,72.84193,3.0,33.0
1389,1143.0,19.097765,72.916827,2.0,22.0
1390,1150.0,19.09080696105957,72.90766906738281,2.0,25.0
1391,861.0,19.01675033569336,72.8305892944336,2.0,31.5
1392,900.0,19.11623764038086,72.88607025146484,2.0,17.5
1393,2650.0,19.11898803710937,72.86409759521484,4.0,85.0
1394,1000.0,19.096202,72.919057,2.0,18.0
1395,1450.0,19.12809637,72.81965429,2.0,55.0
1396,1000.0,19.4053281,72.7882785,2.0,4.5
1397,990.0,19.282169342041016,72.87654113769531,2.0,7.3
1398,1006.0,19.019546508789062,72.8382568359375,2.0,37.0
1399,1000.0,19.1054406,72.8411208,2.0,25.0
1400,800.0,19.21221923828125,72.82118225097656,2.0,22.5
1401,775.0,19.28217,72.87654,2.0,7.54
1402,885.0,19.1456725,72.929009,2.0,12.5
1403,1050.0,19.2549212805158,73.1432843438674,2.0,9.5
1404,850.0,19.149901,72.931134,2.0,13.0
1405,1465.0,19.012008,72.848644,3.0,48.5
1406,1370.0,19.0908063,72.90766690000001,3.0,35.5
1407,860.0,19.45405960083008,72.7688217163086,2.0,5.5
1408,1000.0,19.137866,72.83564770000001,2.0,24.0
1409,860.0,19.45405960083008,72.7688217163086,2.0,5.55
1410,1500.0,19.14139747619629,72.83588409423828,3.0,25.5
1411,875.0,19.175420000000003,72.85351,2.0,17.5
1412,895.0,19.451097,72.7917922,2.0,4.1
1413,774.0,19.1746739,72.94310379999999,2.0,12.7
1414,920.0,19.0325516,72.8449938,2.0,30.0
1415,1448.0,19.264104,73.146752,2.0,14.3
1416,950.0,19.4540588,72.7688226,2.0,4.4
1417,846.0,19.2792749,72.8736743,2.0,8.0
1418,575.0,19.209943771362305,72.83087158203125,2.0,15.0
1419,1000.0,19.40532875061035,72.78827667236328,2.0,4.5
1420,1003.0,19.20647048950196,73.07239532470703,3.0,8.0
1421,2220.0,18.9955578,72.8426692,4.0,70.0
1422,1070.0,19.4206485,72.8087343,3.0,9.6
1423,850.0,19.172489,72.86630500000001,2.0,18.0
1424,875.0,19.1596950179688,72.9358988107455,4.0,25.0
1425,930.0,19.182517,73.19260200000001,2.0,4.0
1426,1300.0,19.01066,72.846255,3.0,40.0
1427,933.0,19.13675117492676,72.8697738647461,2.0,16.5
1428,1000.0,19.138885498046875,72.82374572753906,2.0,21.0
1429,1500.0,19.1485826410123,72.939661,3.0,25.0
1430,974.0,19.16885607,72.87786054,2.0,16.5
1431,1360.0,19.03731,72.87871,2.0,33.4
1432,900.0,19.1889733,72.8220064,2.0,17.5
1433,1640.0,19.3693345,72.806127,3.0,8.0
1434,1000.0,18.95878,72.8229,2.0,35.0
1435,980.0,19.0418764,72.910566,2.0,16.0
1436,550.0,19.16541862487793,72.96672821044922,2.0,17.2
1437,1250.0,19.246883392333984,73.11341094970703,2.0,6.5
1438,1175.0,19.130537,72.82849399999999,2.0,26.0
1439,858.0,19.040233612060547,72.86018371582031,2.0,18.0
1440,1058.0,19.0901314,72.8961925,2.0,17.0
1441,655.0,19.1173012,72.8840395,2.0,17.5
1442,1050.0,19.17792572,72.86920936,2.0,11.0
1443,950.0,19.155756,72.846862,2.0,19.5
1444,1600.0,19.1595755,72.9465747,2.0,33.0
1445,1240.0,19.0047958110499,72.84136559764859,2.0,35.0
1446,527.0,19.104651,72.931782,2.0,12.5
1447,673.0,19.14724,72.84012,3.0,22.5
1448,910.0,19.230865478515625,73.07137298583984,2.0,7.5
1449,890.0,19.280212,72.884079,2.0,9.2
1450,1139.0,19.149900436401367,72.93113708496094,3.0,23.0
1451,6600.0,18.9953333,72.8300383,4.0,340.0
1452,855.0,19.39954,72.8604165,2.0,6.0
1453,2000.0,19.11623,72.93205,4.0,6.8
1454,900.0,19.2308654,73.0713733,2.0,7.5
1455,1050.0,19.07725,72.86025,2.0,26.5
1456,1970.0,19.149089,72.836862,3.0,23.5
1457,1000.0,19.039152145385746,72.84046936035156,2.0,33.0
1458,1150.0,19.0035179,72.85269170000001,2.0,28.0
1459,930.0,19.1154908,72.87269520000001,2.0,17.0
1460,1100.0,19.0874312,72.89509179999999,2.0,15.0
1461,1300.0,19.2927235,72.8460979,2.0,15.0
1462,980.0,19.18251609802246,73.1926040649414,2.0,7.5
1463,1350.0,19.0753764,72.86631729999999,3.0,40.0
1464,790.0,19.3785922,72.8275321,2.0,4.0
1465,975.0,19.149901,72.931134,2.0,12.5
1466,960.0,19.2428633,72.86919240000002,2.0,12.5
1467,900.0,19.16732,72.87680999999999,2.0,16.5
1468,600.0,18.970535,72.80563199999999,2.0,35.0
1469,1150.0,19.1327295,72.83527,3.0,26.0
1470,1000.0,19.2099437,72.83086920000001,2.0,15.1
1471,965.0,19.3833242,72.8308602,2.0,4.9
1472,950.0,19.1608213928017,72.834409532651,2.0,17.0
1473,959.0,19.053375,72.897061,2.0,22.5
1474,1100.0,19.1594098,72.9470527,2.0,18.5
1475,910.0,19.462158203125,72.8056869506836,2.0,3.8
1476,950.0,19.1164838,72.8853956,2.0,14.5
1477,940.0,19.20869964,72.87765636,2.0,13.0
1478,520.0,19.209943771362305,72.83087158203125,2.0,9.5
1479,700.0,19.055229,72.83082900000001,2.0,70.0
1480,771.0,19.098073959350582,72.8442611694336,2.0,28.5
1481,1965.0,19.2004299,72.8714801,3.0,30.0
1482,900.0,19.12419,72.83021,2.0,22.5
1483,987.0,19.262702863161604,72.8715176274812,2.0,12.5
1484,630.0,19.055229,72.83082900000001,2.0,23.0
1485,890.0,19.116876,72.926552,2.0,18.0
1486,738.0,19.227331161499023,72.86373138427734,2.0,13.0
1487,745.0,19.284934,72.8761635,2.0,7.8
1488,1050.0,19.019547,72.83825470000001,2.0,31.0
1489,990.0,19.116876,72.926552,2.0,20.4
1490,1780.0,19.18045,72.94293,4.0,37.5
1491,1075.0,19.1190907971438,72.8874670366923,3.0,25.0
1492,700.0,19.1741063832625,72.87221706723409,2.0,15.0
1493,2650.0,19.011856420899,72.8292306173448,4.0,110.0
1494,960.0,19.298449,72.874453,3.0,7.5
1495,830.0,19.46747415,72.79644672,2.0,4.2
1496,1275.0,19.11132745,72.90133335,3.0,22.5
1497,1280.0,19.2930385,72.877269,3.0,12.0
1498,535.0,19.2781608746567,73.18696631389741,2.0,2.4
1499,1700.0,19.119198,72.894366,3.0,40.0
1500,700.0,19.0683548417344,72.89581515790529,2.0,19.0
1501,980.0,19.0327996,72.89635679999999,2.0,20.0
1502,1480.0,19.140873000000003,72.828811,3.0,37.5
1503,785.0,19.2148079570702,72.86914410561191,2.0,17.5
1504,2200.0,19.0755348,72.9128997,4.0,65.0
1505,1050.0,19.29274666666669,72.8713433333333,2.0,9.8
1506,950.0,19.1961519,72.8730231,2.0,14.0
1507,935.0,19.2894636146633,72.87719888853591,2.0,8.0
1508,1825.0,19.2302127,72.848794,3.0,35.0
1509,750.0,19.40651677,72.82566387,2.0,4.8
1510,650.0,19.1154908,72.87269520000001,2.0,17.0
1511,752.0,19.1913396666603,72.862262257539,2.0,16.0
1512,1300.0,19.0504924,72.8906205,3.0,29.0
1513,2160.0,19.160486,72.945419,5.0,41.0
1514,825.0,19.100841,72.911105,2.0,16.0
1515,2685.0,19.22393319,72.84751773,4.0,51.0
1516,1155.0,19.27375609,72.86908432,2.0,10.0
1517,1400.0,19.1297376,72.8291555,3.0,31.0
1518,1100.0,19.24565653,72.85780433,2.0,16.0
1519,1830.0,19.1852372,72.9487585,4.0,45.0
1520,1100.0,19.051037,72.894389,2.0,30.0
1521,4250.0,19.11559447,72.90996700000001,5.0,155.0
1522,1050.0,19.138586,72.835973,2.0,18.0
1523,1690.0,19.339156,72.80855799999999,4.0,13.1
1524,1800.0,19.119198,72.894366,3.0,40.0
1525,950.0,18.9871633297704,72.82989199332809,2.0,42.0
1526,750.0,19.140512466430664,72.84215545654297,2.0,15.0
1527,961.0,19.21990105,72.86209583,2.0,25.0
1528,1125.0,18.9463858,72.8349687,3.0,35.0
1529,1350.0,19.10919095,72.88469140000001,2.0,23.5
1530,1098.0,19.1154899597168,72.87269592285156,2.0,20.0
1531,3250.0,19.0561705980988,72.8267588254753,3.0,175.0
1532,1200.0,19.114625,72.88469599999999,2.0,29.0
1533,1350.0,19.11089349,72.83707530000001,3.0,46.0
1534,900.0,19.4591559,72.8062949,2.0,4.6
1535,1325.0,19.263092,72.87251085,3.0,15.9
1536,1250.0,19.271878,72.882739,2.0,10.0
1537,510.0,19.0083802813427,72.83050442467041,2.0,27.5
1538,619.0,19.261664,72.87431099999999,2.0,7.54
1539,985.0,19.4718215,72.80537220000001,2.0,6.5
1540,642.0,19.1654181,72.9667254,2.0,15.0
1541,1000.0,19.369335174560547,72.8061294555664,2.0,5.5
1542,855.0,19.424865,72.81107890000001,2.0,4.5
1543,847.0,19.10919095,72.88469140000001,2.0,24.0
1544,2500.0,19.187838333333328,72.83435833333333,3.0,40.0
1545,1070.0,19.284932,72.88447,2.0,9.3
1546,2800.0,19.01666641235352,72.81666564941406,3.0,107.0
1547,765.0,19.4406134,72.7903032,2.0,4.2
1548,800.0,19.09458351135254,72.88867950439453,2.0,15.0
1549,1050.0,19.1560908,72.88395140000002,2.0,9.5
1550,1590.0,19.1421051,72.9310245,3.0,25.0
1551,720.0,19.1513573,72.9340308,2.0,12.0
1552,850.0,19.47623945,72.80598645,2.0,4.6
1553,1000.0,19.149901,72.931134,2.0,15.5
1554,750.0,19.118467330932614,72.82933807373047,2.0,22.5
1555,810.0,19.3476588,72.83027340000001,2.0,5.0
1556,1050.0,19.20159,72.81882,2.0,19.0
1557,550.0,19.1297376,72.8291555,2.0,17.0
1558,1235.0,19.2001203,72.8162955,4.0,21.0
1559,780.0,19.17965507507324,72.8609619140625,3.0,18.9
1560,875.0,19.1889733,72.8220064,2.0,19.5
1561,1385.0,19.282169342041016,72.87654113769531,2.0,25.0
1562,1667.0,19.117154,72.856063,3.0,23.0
1563,1060.0,19.058655107985302,72.89045381863271,2.0,20.0
1564,1100.0,19.20580673217773,72.83200073242188,3.0,37.5
1565,813.0,19.233531951904297,72.83919525146484,2.0,25.0
1566,1095.0,19.234639,73.16113399999999,2.0,7.0
1567,935.0,19.46829575,72.79722734,2.0,4.5
1568,1850.0,19.1405116,72.8421555,4.0,35.0
1569,2250.0,19.1392171,72.8625386,4.0,65.0
1570,900.0,19.277427673339844,72.85752868652344,2.0,16.5
1571,1100.0,19.1154908,72.87269520000001,2.0,21.0
1572,1100.0,19.293649,72.865711,2.0,13.5
1573,865.0,19.149900436401367,72.93113708496094,2.0,16.0
1574,1190.0,19.02616310119629,72.84243774414062,2.0,45.0
1575,1100.0,19.0908063,72.90766690000001,3.0,27.5
1576,1030.0,19.1173012,72.8840395,2.0,18.0
1577,1015.0,19.149900436401367,72.93113708496094,2.0,13.0
1578,1200.0,19.22857596105457,72.82378959259033,2.0,17.0
1579,875.0,19.118650436401367,72.86068725585938,2.0,23.0
1580,1000.0,19.218149185180664,72.81591796875,3.0,20.0
1581,2200.0,19.2335321,72.839198,4.0,80.0
1582,700.0,19.040233,72.8601801,2.0,21.0
1583,1610.0,19.10005168,72.88491275,3.0,26.0
1584,850.0,19.443851,72.795373,2.0,4.6
1585,1305.0,18.99842071533203,72.84268951416016,3.0,54.0
1586,960.0,19.25584,72.86565,2.0,14.9
1587,783.0,19.21339,72.93141999999999,2.0,8.2
1588,2000.0,19.24806022644043,72.85539245605469,2.0,49.1
1589,657.0,19.075155,72.85173,2.0,26.0
1590,2586.0,19.09080696105957,72.90766906738281,4.0,44.5
1591,711.0,19.281902,72.886296,2.0,10.2
1592,1050.0,19.1160771,72.8870803,2.0,19.0
1593,950.0,19.01666641235352,72.81666564941406,2.0,35.0
1594,825.0,19.4700893,72.80323448,2.0,4.2
1595,915.0,19.2099437,72.83086920000001,2.0,14.0
1596,850.0,19.28217,72.87654,2.0,9.0
1597,850.0,19.13832,72.81002,3.0,21.0
1598,1300.0,19.162992477416992,72.83930206298828,3.0,13.0
1599,786.0,19.07356071472168,72.87458801269531,2.0,14.0
1600,960.0,19.4282719,72.8503861,2.0,5.0
1601,1450.0,19.0790077414704,72.8537504974957,2.0,9.3
1602,693.0,19.14413,72.8241,2.0,20.0
1603,705.0,19.21649932861328,72.8341293334961,2.0,12.1
1604,950.0,19.1093673,72.8703192,2.0,25.0
1605,960.0,19.07906913757324,72.90797424316406,4.0,50.0
1606,1150.0,19.111034393310547,72.92391204833984,2.0,14.8
1607,4500.0,19.174673080444336,72.94310760498047,4.0,80.0
1608,750.0,19.28217,72.87654,2.0,7.2
1609,740.0,19.182517,73.19260200000001,2.0,3.5
1610,583.0,19.243171,72.860475,2.0,14.4
1611,900.0,19.1154908,72.87269520000001,2.0,19.0
1612,1000.0,19.18023681640625,72.85541534423828,2.0,18.5
1613,1000.0,19.0799983,72.8545019,2.0,26.0
1614,971.0,19.414393,72.803812,2.0,5.6
1615,806.0,19.40532875061035,72.78827667236328,2.0,5.5
1616,840.0,19.403228,72.829227,2.0,4.9
1617,780.0,19.0158306,72.82939209999999,2.0,24.8
1618,1350.0,19.17684765,72.86344041,3.0,32.5
1619,1285.0,19.339156,72.80855799999999,3.0,9.0
1620,668.0,19.201963600000003,72.8578543,2.0,21.5
1621,650.0,19.25674516,72.85587569,2.0,16.0
1622,1206.0,19.1746739,72.94310379999999,2.0,17.0
1623,1198.0,19.1066725,72.894216,2.0,21.0
1624,1315.0,19.025619100000004,72.8594659,3.0,25.8
1625,900.0,19.10053,72.911665,2.0,18.5
1626,810.0,19.146435,72.856978,2.0,16.0
1627,1128.0,19.153724,72.844521,3.0,39.0
1628,910.0,19.07023,72.876903,2.0,21.3
1629,1040.0,19.2009227301487,72.8629409971622,2.0,14.0
1630,800.0,19.0583295459043,72.83395450112559,2.0,34.7
1631,1235.0,19.039151500000003,72.84047029999999,3.0,48.0
1632,950.0,19.11559447,72.90996700000001,2.0,27.5
1633,882.0,19.26231203,72.87409673,2.0,11.0
1634,550.0,19.20563,72.870613,2.0,14.6
1635,5500.0,19.0967950019152,72.846728241343,2.0,13.0
1636,1175.0,19.194356,72.83081899999999,2.0,21.5
1637,731.0,19.1345125,72.86339834,2.0,20.0
1638,850.0,19.28351356,72.88266242,2.0,8.5
1639,850.0,19.43317088,72.81194758,2.0,5.0
1640,882.0,19.26231203,72.87409673,2.0,8.5
1641,1080.0,19.28217,72.87654,2.0,9.9
1642,910.0,19.298435,72.85959,2.0,8.2
1643,1075.0,19.2149599,72.81775490000001,2.0,15.5
1644,940.0,19.209943771362305,72.83087158203125,2.0,17.0
1645,1800.0,19.04444,72.89619,3.0,24.0
1646,6712.0,19.074712,72.834119,7.0,150.0
1647,850.0,19.177040100097656,72.84144592285156,3.0,17.5
1648,710.0,19.4540588,72.7688226,2.0,3.4
1649,1332.0,19.26669883728028,73.08118438720703,2.0,9.3
1650,878.0,19.0647798,73.04431590000002,2.0,6.0
1651,844.0,19.18897247314453,72.82200622558594,2.0,13.9
1652,600.0,19.2335321,72.839198,2.0,15.0
1653,820.0,19.1746739,72.94310379999999,2.0,31.0
1654,1200.0,19.28257087,72.88261432,3.0,12.0
1655,935.0,19.4282719,72.8503861,2.0,5.2
1656,825.0,19.467082,72.797027,2.0,4.0
1657,1005.0,19.28301132,72.87943481,2.0,9.0
1658,1000.0,19.234638214111328,73.1611328125,2.0,4.5
1659,1044.0,19.269439,72.88082636,2.0,9.7
1660,2500.0,19.0021289191359,72.82713785909091,4.0,71.5
1661,804.0,19.1322925,72.8604097,2.0,14.5
1662,765.0,19.118995666503903,72.86408233642578,2.0,6.8
1663,1150.0,19.19175,72.84694,2.0,21.5
1664,1055.0,19.45959854125977,72.81642150878906,2.0,8.5
1665,1050.0,19.068051,72.89605,2.0,19.0
1666,788.0,19.119327545166016,72.8646011352539,2.0,26.0
1667,900.0,19.46924018859864,72.79650115966797,2.0,4.2
1668,1163.0,18.969393,72.836416,2.0,34.0
1669,1100.0,18.9900111,72.8350396,2.0,35.0
1670,2300.0,19.119677300000003,72.9050809,4.0,50.0
1671,800.0,19.077063,72.8840395,2.0,17.0
1672,1300.0,19.04959297180176,72.89171600341797,3.0,37.0
1673,650.0,19.226466,72.846721,2.0,17.0
1674,1210.0,19.115964889526367,72.8582763671875,2.0,28.0
1675,1156.0,19.263634,73.14340200000001,2.0,8.3
1676,533.0,19.16596887218934,72.96504835392689,2.0,14.5
1677,1000.0,19.1481277,72.8315375,2.0,23.0
1678,750.0,19.30477905273437,72.86041259765625,2.0,5.3
1679,1000.0,19.08647727966309,72.82713317871094,2.0,65.0
1680,915.0,19.404013600000003,72.8395261,2.0,5.5
1681,985.0,19.0472012,72.8722249,2.0,40.0
1682,1071.0,19.11905670166016,72.86409759521484,3.0,35.5
1683,828.0,19.0307787,72.8207132,2.0,15.5
1684,790.0,18.98843,72.84499,2.0,3.2
1685,1525.0,19.14826774597168,72.83413696289062,3.0,32.5
1686,965.0,19.1297376,72.8291555,2.0,19.1
1687,1250.0,19.11925506591797,72.8646240234375,2.0,31.0
1688,985.0,19.2099437,72.83086920000001,2.0,18.5
1689,931.0,19.218149185180664,72.81591796875,2.0,14.0
1690,1175.0,19.129737854003903,72.82915496826172,2.0,30.0
1691,1200.0,19.128953,72.9298045,2.0,22.0
1692,900.0,19.129737854003903,72.82915496826172,2.0,22.0
1693,700.0,19.146494,72.934727,3.0,16.8
1694,675.0,19.06685447692871,72.8913803100586,2.0,12.5
1695,635.0,19.15223692324692,72.94724738161334,2.0,11.5
1696,785.0,19.22888946533203,72.82408905029297,2.0,14.0
1697,1325.0,19.11441512,72.85198529,3.0,33.0
1698,940.0,19.3693345,72.806127,2.0,5.0
1699,1302.0,19.07907,72.907976,3.0,41.0
1700,1800.0,19.183128600000003,72.860624,3.0,28.0
1701,750.0,19.0307787,72.8207132,2.0,14.0
1702,1450.0,19.13844,72.812187,3.0,37.5
1703,925.0,19.089989000000003,72.836605,2.0,33.0
1704,965.0,19.282169342041016,72.87654113769531,2.0,12.5
1705,727.0,19.1654181,72.9667254,2.0,21.0
1706,845.0,19.18897247314453,72.82200622558594,2.0,17.0
1707,775.0,19.1778413,72.94268309999998,3.0,20.0
1708,2000.0,19.11623,72.93205,3.0,17.0
1709,1015.0,19.287651666666697,72.8701666666667,2.0,10.4
1710,840.0,19.1654181,72.9667254,2.0,18.5
1711,774.0,19.1244725527693,72.8522472936752,2.0,18.5
1712,3500.0,19.100385,72.850466,4.0,65.0
1713,819.0,19.196418,72.80659399999999,2.0,17.5
1714,1183.0,19.168932,72.878421,2.0,18.5
1715,850.0,19.30477905273437,72.86041259765625,2.0,6.1
1716,830.0,19.46959989,72.7964171,2.0,4.8
1717,1375.0,19.038001,72.87789599999999,2.0,30.0
1718,1027.0,19.06680489,72.85129455,3.0,46.0
1719,600.0,19.06499745827,72.8377325843658,2.0,38.0
1720,972.0,19.28217,72.87654,2.0,9.45
1721,1250.0,18.9883032,72.8360624,3.0,35.0
1722,1180.0,19.177220805592,72.8705878488227,3.0,19.0
1723,1255.0,19.1965127,72.87763659999999,2.0,18.0
1724,700.0,19.4437194,72.7979502,2.0,3.6
1725,830.0,19.46638335,72.79704502,2.0,4.0
1726,654.0,19.2099437,72.83086920000001,2.0,18.5
1727,725.0,19.3448747,72.86786,2.0,3.2
1728,1296.0,19.167328,72.93478449999999,3.0,25.0
1729,1900.0,19.08023638002249,72.83794945999709,5.0,120.0
1730,2130.0,18.973263,72.832355,4.0,70.0
1731,1225.0,19.17827033996582,72.95844268798828,3.0,31.5
1732,620.0,19.171545,72.8364966666667,2.0,13.0
1733,5000.0,19.1704313,72.8523558,5.0,80.0
1734,857.0,19.06680489,72.85129455,2.0,36.0
1735,1000.0,19.11813179,72.88706629,3.0,19.0
1736,3000.0,18.9962648075888,72.8438381280011,4.0,140.0
1737,1900.0,19.05128,72.89050999999999,3.0,50.0
1738,4122.0,18.968285100000003,72.810486,6.0,300.0
1739,920.0,19.230865478515625,73.07137298583984,2.0,7.0
1740,1625.0,19.0815087,72.8376755,3.0,64.5
1741,850.0,19.0799983,72.8545019,2.0,19.0
1742,1600.0,19.142096,72.826173,3.0,42.5
1743,1325.0,18.9684355838824,72.82329970316509,2.0,39.5
1744,702.0,19.1889733,72.8220064,2.0,14.0
1745,1000.0,19.140062,72.829136,2.0,31.5
1746,1012.0,19.1489765,72.8390443,2.0,16.4
1747,1200.0,19.11386680603028,72.86153411865234,2.0,31.0
1748,1200.0,19.012941,72.830803,2.0,45.0
1749,1500.0,19.094242095947266,72.88902282714844,2.0,24.0
1750,1750.0,19.240615100000003,73.0951298,3.0,11.0
1751,1300.0,19.1928232,72.836405,3.0,22.5
1752,1100.0,19.233531951904297,72.83919525146484,2.0,26.5
1753,1150.0,19.11903953552246,72.86416625976562,2.0,44.5
1754,4000.0,19.015830993652344,72.82939147949219,5.0,130.0
1755,1076.0,19.044469833374023,72.89131164550781,2.0,19.5
1756,1183.0,19.228466033935547,72.86116790771484,2.0,18.5
1757,835.0,19.2005,72.83041,2.0,17.0
1758,1260.0,19.206830978393555,72.8340072631836,2.0,21.0
1759,1530.0,19.234638214111328,73.1611328125,3.0,9.5
1760,1300.0,19.2022211816622,72.8215563499765,3.0,20.0
1761,1255.0,19.3093926,72.8485939,3.0,21.0
1762,900.0,19.28217,72.87654,2.0,7.7
1763,702.0,19.060859,72.908939,2.0,15.0
1764,1200.0,19.21187973022461,72.82466888427734,2.0,12.0
1765,960.0,19.4621578,72.80568509999999,2.0,4.25
1766,585.0,19.04720115661621,72.87222290039062,2.0,20.0
1767,2400.0,19.1719608695516,72.9417099706178,4.0,70.0
1768,711.0,19.28217,72.87654,3.0,8.0
1769,1000.0,19.08110237121582,72.9043960571289,2.0,27.5
1770,848.0,19.2019100189209,72.84835815429688,2.0,20.5
1771,1566.0,19.180237,72.85541490000001,3.0,27.5
1772,945.0,19.1297376,72.8291555,2.0,19.0
1773,800.0,19.07907,72.907976,2.0,20.0
1774,765.0,19.278546,72.870655,2.0,6.7
1775,1100.0,19.18023681640625,72.85541534423828,2.0,30.0
1776,1200.0,19.074712,72.834119,2.0,25.0
1777,3889.0,19.23165,72.86971,2.0,62.7
1778,970.0,19.2050017,72.86927109999999,2.0,15.1
1779,740.0,19.162370515861102,72.84505534596309,2.0,22.5
1780,735.0,19.255381,72.85381600000001,2.0,12.0
1781,1486.0,19.1297376,72.8291555,3.0,45.0
1782,900.0,19.1913396666603,72.862262257539,2.0,17.0
1783,850.0,19.223333,72.860773,3.0,14.0
1784,750.0,19.1327295,72.83527,2.0,17.5
1785,800.0,18.961389541625977,72.83798217773438,2.0,13.0
1786,700.0,19.034011840820312,72.86092376708984,2.0,21.0
1787,1200.0,19.369335174560547,72.8061294555664,2.0,7.5
1788,1000.0,19.296699,72.8677306,2.0,8.9
1789,700.0,19.1590077,72.86927109999999,2.0,12.5
1790,1025.0,19.136497,72.862893,2.0,17.0
1791,1950.0,19.040233,72.8601801,4.0,70.0
1792,900.0,19.0516535,72.8689942,2.0,17.5
1793,614.0,19.1322925,72.8604097,2.0,15.0
1794,1200.0,19.09073257446289,72.89325714111328,2.0,17.5
1795,695.0,19.270802,72.87490799999999,2.0,9.5
1796,980.0,18.96249008178711,72.8174819946289,2.0,50.0
1797,750.0,19.04266929626465,72.87110900878906,2.0,15.0
